...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens
38,harpies and wombats,harpies,wombats,-30.328125,-34.791015625,step30000-tokens125B,0.9886024135592594,4.462890625,harpies and wombats,wombats and harpies,0,186488,228721,no,0,-1,0,1,1,0,-0.2041360263,0,-1,-1,0.46693255202911266,-0.13246314116030422,125B,125
39,aardvarks and harpies,aardvarks,harpies,-29.80780029296875,-33.75063705444336,step30000-tokens125B,0.9809758153748805,3.9428367614746094,aardvarks and harpies,harpies and aardvarks,0,58045,186488,no,0,1,0,0,-1,0,-1.167148322,0,1,1,0.5790029683650513,0.3186818213606025,125B,125
40,bonobos and keas,bonobos,keas,-33.11181640625,-34.849212646484375,step30000-tokens125B,0.85035603751935,1.737396240234375,bonobos and keas,keas and bonobos,0,290761,41506,no,0,1,1,1,0,0,1.946663629,-2,-1,-1,0.6556932495586142,0.6441600957716019,125B,125
41,keas and koalas,keas,koalas,-34.00677490234375,-35.3681640625,step30000-tokens125B,0.7959853798794495,1.36138916015625,keas and koalas,koalas and keas,0,41506,625349,no,0,-1,-1,-1,0,0,-2.712471899,2,1,1,0.3394323126090292,-0.6658250443663524,125B,125
42,keas and sloths,keas,sloths,-34.96875,-35.54296875,step30000-tokens125B,0.6397360587186955,0.57421875,keas and sloths,sloths and keas,0,41506,420234,no,0,-1,-1,0,0,0,-2.314973704,0,0,0,0.30082792751274773,-0.843358449557966,125B,125
43,keas and wombats,keas,wombats,-35.8753662109375,-38.6796875,step30000-tokens125B,0.94290889220967955,2.8043212890625,keas and wombats,wombats and keas,0,41506,228721,no,0,-1,-1,-1,0,0,-1.706664925,1,0,0,0.2893415476569124,-0.8985841218256359,125B,125
44,keas and lions,keas,lions,-33.23046875,-33.279296875,step30000-tokens125B,0.5122046065088969,0.048828125,keas and lions,lions and keas,0,41506,19766321,no,0,-1,-1,-1,-1,0,-6.165896814,0,1,1,0.2167473539716161,-1.284722900251833,125B,125
45,aardvarks and keas,aardvarks,keas,-34.51385498046875,-36.07087707519531,step30000-tokens125B,0.8259256275948424,1.5570220947265625,aardvarks and keas,keas and aardvarks,0,58045,41506,no,0,1,1,1,0,0,0.3353805767,-1,0,0,0.6953240963767371,0.8251294620259344,125B,125
46,bonobos and wombats,bonobos,wombats,-26.9505615234375,-35.2242431640625,step30000-tokens125B,0.9997449208712943,8.273681640625,bonobos and wombats,wombats and bonobos,0,290761,228721,no,0,0,0,1,0,0,0.2399987037,-1,-1,-1,0.49583256748790977,-0.016670116079694597,125B,125
47,aardvarks and bonobos,aardvarks,bonobos,-29.786941528320313,-29.25493049621582,step30000-tokens125B,0.37004796898401887,-0.5320110321044922,aardvarks and bonobos,bonobos and aardvarks,0,58045,290761,no,0,0,0,0,0,0,-1.611283052,1,1,1,0.550548918849493,0.20288879627999296,125B,125
48,ocarinas and vibraphones,ocarinas,vibraphones,-31.0989990234375,-34.552490234375,step30000-tokens125B,0.9693350856258289,3.4534912109375,ocarinas and vibraphones,vibraphones and ocarinas,0,25781,16255,no,0,0,1,0,0,0,0.4612372328,-1,-1,-1,0.5401509282596678,0.16095026655090905,125B,125
49,cymbals and ocarinas,cymbals,ocarinas,-30.7255859375,-29.439849853515625,step30000-tokens125B,0.2165753972220597,-1.285736083984375,cymbals and ocarinas,ocarinas and cymbals,0,840625,25781,no,0,0,1,1,0,0,3.484507876,2,0,0,0.7863131089907258,1.3028432531177554,125B,125
50,clarinets and ocarinas,clarinets,ocarinas,-29.1500244140625,-29.82550048828125,step30000-tokens125B,0.6627282572906525,0.67547607421875,clarinets and ocarinas,ocarinas and clarinets,0,243271,25781,no,0,0,1,1,0,0,2.244538262,0,1,1,0.7423705361505314,1.0583261274000662,125B,125
51,cellos and ocarinas,cellos,ocarinas,-28.716552734375,-29.767822265625,step30000-tokens125B,0.7410186095001788,1.05126953125,cellos and ocarinas,ocarinas and cellos,0,268657,25781,no,0,0,1,0,0,0,2.343797687,2,0,0,0.7202291749686441,0.9455986739323422,125B,125
52,didgeridoos and vibraphones,didgeridoos,vibraphones,-32.42657470703125,-36.88359069824219,step30000-tokens125B,0.9885360297023383,4.4570159912109375,didgeridoos and vibraphones,vibraphones and didgeridoos,0,27696,16255,no,0,0,0,0,0,0,0.5328874447,-1,0,0,0.47878389059777837,-0.08491542531611426,125B,125
53,lutes and marimbas,lutes,marimbas,-34.74267578125,-31.3115234375,step30000-tokens125B,0.03133593511583831,-3.43115234375,lutes and marimbas,marimbas and lutes,0,159875,46966,no,0,0,0,0,0,0,1.224968324,2,1,1,0.6451767867370823,0.5979046925768685,125B,125
54,kalimbas and lutes,kalimbas,lutes,-32.9794921875,-37.439117431640625,step30000-tokens125B,0.9885655615241966,4.459625244140625,kalimbas and lutes,lutes and kalimbas,0,14400,159875,no,0,0,0,0,0,0,-2.407164053,-2,-1,-1,0.3418219367188277,-0.6551855589986626,125B,125
55,clarinets and kalimbas,clarinets,kalimbas,-33.13616943359375,-32.64599609375,step30000-tokens125B,0.3798527340696638,-0.49017333984375,clarinets and kalimbas,kalimbas and clarinets,0,243271,14400,no,0,0,1,1,0,0,2.826947842,0,1,1,0.7517827161314903,1.1081428336783479,125B,125
56,kalimbas and trumpets,kalimbas,trumpets,-33.0506591796875,-31.5462646484375,step30000-tokens125B,0.18177100954941278,-1.50439453125,kalimbas and trumpets,trumpets and kalimbas,0,14400,1217280,no,0,0,-1,-1,0,0,-4.437145934,-1,0,0,0.23360373298298662,-1.1880731247805756,125B,125
57,cellos and kalimbas,cellos,kalimbas,-33.009063720703125,-32.580322265625,step30000-tokens125B,0.39442690048476137,-0.428741455078125,cellos and kalimbas,kalimbas and cellos,0,268657,14400,no,0,0,1,1,0,0,2.926207266,1,0,0,0.7507606214255281,1.1026730601250883,125B,125
58,kalimbas and saxophones,kalimbas,saxophones,-32.7436637878418,-29.29206085205078,step30000-tokens125B,0.0307210923250218,-3.4516029357910156,kalimbas and saxophones,saxophones and kalimbas,0,14400,327480,no,0,0,-1,-1,0,0,-3.124198778,0,-1,-1,0.2516692211660172,-1.0897294870595946,125B,125
59,lutes and saxophones,lutes,saxophones,-31.464691162109375,-26.332275390625,step30000-tokens125B,0.005867652112998636,-5.132415771484375,lutes and saxophones,saxophones and lutes,0,159875,327480,no,0,0,-1,-1,0,0,-0.7170347246,2,0,0,0.3982829830330127,-0.41262449802671775,125B,125
60,casserole and eagle,casserole,eagle,-34.291015625,-33.3399658203125,step30000-tokens125B,0.27867374678990176,-0.9510498046875,casserole and eagle,eagle and casserole,0,3588647,16512285,yes,0,-1,0,0,-1,0,-1.526329398,-1,1,1,0.4104156334723091,-0.36224743874921694,125B,125
61,kite and linguist,kite,linguist,-34.193359375,-32.0390625,step30000-tokens125B,0.10393037850513787,-2.154296875,kite and linguist,linguist and kite,0,4339660,874073,yes,0,-1,1,0,0,0,1.602387387,1,1,1,0.6563896565436474,0.6472463083884862,125B,125
62,algorithm and perfume,algorithm,perfume,-29.080078125,-29.3828125,step30000-tokens125B,0.5751108210554504,0.302734375,algorithm and perfume,perfume and algorithm,0,54688589,7461375,yes,0,-1,-1,0,0,0,1.991915363,-2,-1,-1,0.27965503015341253,-0.9461734136298062,125B,125
63,forest and screwdriver,forest,screwdriver,-30.8310546875,-31.4033203125,step30000-tokens125B,0.6392857917672556,0.572265625,forest and screwdriver,screwdriver and forest,0,73685641,2733340,yes,0,0,0,0,0,0,3.294283645,1,0,0,0.6120917518078585,0.45611335460257046,125B,125
64,slipper and volcano,slipper,volcano,-34.591796875,-30.1728515625,step30000-tokens125B,0.011903530322241769,-4.4189453125,slipper and volcano,volcano and slipper,0,1118544,6804199,yes,0,0,1,-1,-1,0,-1.805512082,1,0,0,0.5398950778258259,0.1599202651998474,125B,125
65,harmonica and microscope,harmonica,microscope,-30.814453125,-29.8427734375,step30000-tokens125B,0.2745458314902352,-0.9716796875,harmonica and microscope,microscope and harmonica,0,1359198,7785003,yes,0,0,0,0,0,0,-1.745304371,-1,-2,-1,0.43724742839241704,-0.25234081693175797,125B,125
66,cookbook and zenith,cookbook,zenith,-32.6826171875,-31.4072265625,step30000-tokens125B,0.21833586262455926,-1.275390625,cookbook and zenith,zenith and cookbook,0,7003414,2247901,yes,0,1,1,0,0,0,1.136400853,0,1,1,0.7216705216910971,0.9527631078897986,125B,125
67,hammock and hydrogen,hammock,hydrogen,-34.4990234375,-34.84375,step30000-tokens125B,0.5853382026418703,0.3447265625,hammock and hydrogen,hydrogen and hammock,0,2652599,20814788,yes,0,1,-1,0,0,0,-2.060123782,1,1,0,0.4097086868275882,-0.3651697789577366,125B,125
68,neuron and toaster,neuron,toaster,-31.25390625,-33.0703125,step30000-tokens125B,0.860134346514044,1.81640625,neuron and toaster,toaster and neuron,0,4244660,2894568,yes,0,-1,-1,0,0,0,0.3828258452,0,1,0,0.3086544654725901,-0.8064173322613784,125B,125
69,marshmallow and telescope,marshmallow,telescope,-32.358154296875,-30.19921875,step30000-tokens125B,0.10349917729703743,-2.158935546875,marshmallow and telescope,telescope and marshmallow,0,2541363,8152575,yes,0,0,0,0,0,0,-1.165633277,0,-1,-1,0.43926162284748926,-0.24415925847749906,125B,125
70,casserole and optics,casserole,optics,-35.205078125,-33.3701171875,step30000-tokens125B,0.13764834430452294,-1.8349609375,casserole and optics,optics and casserole,0,3588647,6974820,yes,0,1,0,0,0,0,-0.6645312697,-1,1,1,0.5567380190984357,0.22793381228995027,125B,125
71,encyclopedia and comet,encyclopedia,comet,-32.1796875,-28.5625,step30000-tokens125B,0.026155618353822855,-3.6171875,encyclopedia and comet,comet and encyclopedia,0,10025067,3887981,yes,0,1,0,-1,0,0,0.9471986567,-4,-1,0,0.4197778461808315,-0.323685420355864,125B,125
72,nimbus and waffle,nimbus,waffle,-34.404296875,-33.62890625,step30000-tokens125B,0.3153141611162927,-0.775390625,nimbus and waffle,waffle and nimbus,0,587749,3154327,yes,0,-1,-1,0,0,0,-1.680230454,0,0,0,0.3123693909163303,-0.7890653556027261,125B,125
73,photon and pumpkin,photon,pumpkin,-31.3359375,-32.69921875,step30000-tokens125B,0.7962924693012909,1.36328125,photon and pumpkin,pumpkin and photon,0,7096631,15686397,yes,0,-1,-1,0,0,0,-0.7931737393,0,1,1,0.36660370145289306,-0.5468148582413699,125B,125
74,lantern and syntax,lantern,syntax,-32.072265625,-30.689453125,step30000-tokens125B,0.20055767974479627,-1.3828125,lantern and syntax,syntax and lantern,0,4902023,12562326,yes,0,1,1,0,0,0,-0.9410543579,0,-1,-1,0.6088106571896519,0.44231561614875736,125B,125
75,echo and vineyard,echo,vineyard,-32.921875,-30.9287109375,step30000-tokens125B,0.11992252200191786,-1.9931640625,echo and vineyard,vineyard and echo,0,45064711,6846272,yes,0,-1,0,0,0,0,1.884395208,0,0,0,0.4835576118286375,-0.06579327599821186,125B,125
76,nebula and snowman,nebula,snowman,-27.767578125,-30.82220458984375,step30000-tokens125B,0.9549818444784208,3.05462646484375,nebula and snowman,snowman and nebula,0,2168144,1807152,yes,0,-1,-1,0,0,0,0.1821193766,-1,-2,-1,0.31978869903944857,-0.7547430244204432,125B,125
77,botany and teapot,botany,teapot,-31.9833984375,-29.750732421875,step30000-tokens125B,0.09685518247226205,-2.232666015625,botany and teapot,teapot and botany,0,2063328,1331484,yes,0,-1,-1,0,0,0,0.4380261035,-1,-2,-1,0.32456876933212936,-0.7328539094635536,125B,125
78,chisel and kaleidoscope,chisel,kaleidoscope,-30.2183837890625,-32.21337890625,step30000-tokens125B,0.88027059509121,1.9949951171875,chisel and kaleidoscope,kaleidoscope and chisel,0,1285176,1118092,yes,0,0,0,1,0,0,0.1392720128,2,-1,-1,0.606341876540728,0.43196115403629465,125B,125
79,lava and teacup,lava,teacup,-32.3017578125,-29.4619140625,step30000-tokens125B,0.055208687324061916,-2.83984375,lava and teacup,teacup and lava,0,6111697,853094,yes,0,-1,-1,1,0,0,1.969090014,0,-1,-1,0.4052538218603504,-0.38362113172570267,125B,125
80,entropy and orchard,entropy,orchard,-30.22265625,-31.896484375,step30000-tokens125B,0.8420855424580785,1.673828125,entropy and orchard,orchard and entropy,0,8265645,5707498,yes,0,-1,-1,0,0,0,0.3703270191,-1,-1,0,0.3607134424465706,-0.5722689458512314,125B,125
81,axolotl and vineyard,axolotl,vineyard,-36.070068359375,-33.649444580078125,step30000-tokens125B,0.08161348929827791,-2.420623779296875,axolotl and vineyard,vineyard and axolotl,0,204694,6846272,yes,0,1,0,0,0,0,-3.509943368,-2,0,0,0.41720901096043167,-0.3342412911524314,125B,125
82,clockwork and meadow,clockwork,meadow,-31.328125,-33.04296875,step30000-tokens125B,0.8474634859343486,1.71484375,clockwork and meadow,meadow and clockwork,0,1808950,4852235,yes,0,-1,0,0,0,0,-0.9866928571,0,1,1,0.46381396503347755,-0.14499764661233416,125B,125
83,algebra and telescope,algebra,telescope,-30.203125,-27.689453125,step30000-tokens125B,0.07490527135477446,-2.513671875,algebra and telescope,telescope and algebra,0,17427385,2758,yes,0,-1,0,0,0,0,8.751292319,0,-2,-1,0.6339061674945562,0.5490112691776708,125B,125
84,arcade and topaz,arcade,topaz,-30.564453125,-31.986328125,step30000-tokens125B,0.8056321889812553,1.421875,arcade and topaz,topaz and arcade,0,10059930,1032617,yes,0,0,0,0,0,0,2.27646385,0,0,0,0.5539486589377316,0.216637949170952,125B,125
85,asteroid and compass,asteroid,compass,-29.5,-27.720703125,step30000-tokens125B,0.14438997749831523,-1.779296875,asteroid and compass,compass and asteroid,0,3406257,8062871,yes,0,-1,0,1,0,0,-0.8616556621,-1,0,0,0.45179506992851065,-0.19342048511866783,125B,125
86,bicycle and nebula,bicycle,nebula,-31.9798583984375,-30.421875,step30000-tokens125B,0.17393620668135878,-1.5579833984375,bicycle and nebula,nebula and bicycle,0,15875767,2168144,yes,0,1,1,0,0,0,1.990922357,0,0,0,0.7025518765090452,0.8594794090856206,125B,125
87,bungalow and entropy,bungalow,entropy,-34.601318359375,-35.8818359375,step30000-tokens125B,0.78253786679089965,1.280517578125,bungalow and entropy,entropy and bungalow,0,2493634,8265645,yes,0,1,0,0,0,0,-1.198366684,0,2,1,0.535159628168448,0.14087101253338433,125B,125
88,carnation and gnome,carnation,gnome,-31.759765625,-34.4833984375,step30000-tokens125B,0.9384068429823296,2.7236328125,carnation and gnome,gnome and carnation,0,555072,3256725,yes,0,0,0,0,0,0,-1.769379533,-2,-1,-1,0.35419904032183547,-0.6006323284325122,125B,125
89,cinnamon and harmonica,cinnamon,harmonica,-32.68017578125,-31.759765625,step30000-tokens125B,0.284874329507616,-0.92041015625,cinnamon and harmonica,harmonica and cinnamon,0,13557070,1359198,yes,0,0,1,0,0,0,2.300013363,1,0,0,0.6877106238596346,0.7894378990111537,125B,125
90,coral and syntax,coral,syntax,-30.70703125,-30.220703125,step30000-tokens125B,0.3807589482460284,-0.486328125,coral and syntax,syntax and coral,0,12309424,12562326,yes,0,1,1,0,0,0,-0.0203371871,0,-1,-1,0.6273978494459996,0.5210696381260641,125B,125
91,dandelion and pendulum,dandelion,pendulum,-31.289306640625,-29.03765869140625,step30000-tokens125B,0.09520741094686223,-2.25164794921875,dandelion and pendulum,pendulum and dandelion,0,1562624,2662527,yes,0,0,0,0,0,0,-0.5329092123,-1,1,0,0.4085662807666531,-0.3698954665868709,125B,125
92,delirium and telescope,delirium,telescope,-31.13238525390625,-30.14154052734375,step30000-tokens125B,0.2707452606298712,-0.9908447265625,delirium and telescope,telescope and delirium,0,1927281,8152575,yes,0,-1,-1,0,1,0,-1.442223627,-1,-2,-1,0.29421372461065937,-0.8750060078917311,125B,125
93,anchors and sandstorms,anchors,sandstorms,-34.90966796875,-32.86962890625,step30000-tokens125B,0.11506275451241996,-2.0400390625,anchors and sandstorms,sandstorms and anchors,0,4024620,132208,yes,0,1,0,0,-1,0,3.415809335,0,-1,-1,0.593375245047994,0.3779362076900792,125B,125
94,scissors and volcanoes,scissors,volcanoes,-33.099609375,-30.0400390625,step30000-tokens125B,0.04480608943538492,-3.0595703125,scissors and volcanoes,volcanoes and scissors,0,5169136,2902130,yes,0,0,1,-1,0,0,0.5772606064,1,0,0,0.5944537532011891,0.3824080061439393,125B,125
95,equations and lanterns,equations,lanterns,-30.380859375,-32.26171875,step30000-tokens125B,0.8677098048603523,1.880859375,equations and lanterns,lanterns and equations,0,27734850,2788354,yes,0,-1,0,0,0,0,2.297238288,-1,0,0,0.4544029876065766,-0.18289618847201025,125B,125
96,satellites and tulips,satellites,tulips,-28.279296875,-28.78466796875,step30000-tokens125B,0.6237207254690718,0.50537109375,satellites and tulips,tulips and satellites,0,7275409,1634883,yes,0,-1,0,0,0,0,1.492928789,-1,1,1,0.47868353387600177,-0.08531757970991471,125B,125
97,compasses and hedgehogs,compasses,hedgehogs,-31.46913146972656,-27.561859130859375,step30000-tokens125B,0.01969937570694617,-3.907272338867184,compasses and hedgehogs,hedgehogs and compasses,0,381535,703522,yes,0,-1,0,0,0,0,-0.6118965586,-1,-2,-1,0.4002821502016272,-0.4042896203260615,125B,125
98,comets and neckties,comets,neckties,-38.474609375,-37.326171875,step30000-tokens125B,0.2407745957703822,-1.1484375,comets and neckties,neckties and comets,0,1747239,176271,yes,0,-1,0,1,0,0,2.293769523,0,-1,-1,0.5156250279548293,0.06252046890995688,125B,125
99,castles and headphones,castles,headphones,-31.3642578125,-30.64453125,step30000-tokens125B,0.32745319857557964,-0.7197265625,castles and headphones,headphones and castles,0,4660868,13970646,yes,0,0,-1,1,0,0,-1.097756717,0,-1,-1,0.40202130737429853,-0.39705003162208785,125B,125
100,paperclips and pyramids,paperclips,pyramids,-31.403762817382813,-29.127227783203125,step30000-tokens125B,0.09308505417871427,-2.2765350341796875,paperclips and pyramids,pyramids and paperclips,0,153183,2740592,yes,0,0,1,-1,0,0,-2.884295949,0,0,0,0.48348258896003526,-0.06609369383160849,125B,125
101,constellations and kettles,constellations,kettles,-34.0333251953125,-32.46821975708008,step30000-tokens125B,0.1729152700661856,-1.5651054382324219,constellations and kettles,kettles and constellations,0,1738409,680590,yes,0,-1,0,0,0,0,0.9377655371,-2,0,0,0.38898159391786385,-0.45159505714607223,125B,125
102,kaleidoscopes and whales,kaleidoscopes,whales,-30.0272216796875,-29.6995849609375,step30000-tokens125B,0.4188157567508411,-0.32763671875,kaleidoscopes and whales,whales and kaleidoscopes,0,70869,7442182,yes,0,-1,-1,-1,0,0,-4.654086262,-3,0,0,0.1467457616087833,-1.7603559785450262,125B,125
103,meadows and pianos,meadows,pianos,-30.54058837890625,-28.46240234375,step30000-tokens125B,0.11123517231231568,-2.07818603515625,meadows and pianos,pianos and meadows,0,5992006,1902404,yes,0,-1,-1,0,0,0,1.147307898,1,0,0,0.4025636013186267,-0.394794732344463,125B,125
104,magnets and zebras,magnets,zebras,-27.46435546875,-30.31640625,step30000-tokens125B,0.94542459351271,2.85205078125,magnets and zebras,zebras and magnets,0,5125680,829702,yes,0,-1,1,0,0,0,1.820951878,0,0,0,0.5859262998388193,0.34715003577970655,125B,125
105,parrots and submarines,parrots,submarines,-30.580467224121097,-30.21014404296875,step30000-tokens125B,0.40846293191581534,-0.3703231811523473,parrots and submarines,submarines and parrots,0,1701107,2404517,yes,0,1,0,-1,0,0,-0.3460698362,1,-1,-1,0.4918957789593159,-0.032419723395681777,125B,125
106,crayons and jungles,crayons,jungles,-32.3544921875,-34.416015625,step30000-tokens125B,0.8871068296064025,2.0615234375,crayons and jungles,jungles and crayons,0,1861354,1397754,yes,0,1,1,0,0,0,0.2864375172,0,0,0,0.671214989130797,0.7136854119812109,125B,125
107,harbor and teapot,harbor,teapot,-31.5147705078125,-30.551513671875,step30000-tokens125B,0.2762265961357214,-0.9632568359375,harbor and teapot,teapot and harbor,0,17241253,1331484,yes,0,-1,0,0,0,0,2.561010833,0,-1,-1,0.45653641248919524,-0.17429424667371185,125B,125
108,notebook and quicksand,notebook,quicksand,-32.560546875,-32.857421875,step30000-tokens125B,0.5736784074525098,0.296875,notebook and quicksand,quicksand and notebook,0,13730144,501713,yes,0,0,1,-1,0,0,3.309320744,0,0,0,0.61388693631009,0.4636805306848269,125B,125
109,glacier and lantern,glacier,lantern,-29.98681640625,-30.44886779785156,step30000-tokens125B,0.6135007102807785,0.46205139160155895,glacier and lantern,lantern and glacier,0,6518648,4902023,yes,0,-1,0,0,0,0,0.2850190154,0,0,0,0.44952334747598166,-0.202596750307873,125B,125
110,microscope and puddle,microscope,puddle,-30.21875,-31.76953125,step30000-tokens125B,0.8250265399661239,1.55078125,microscope and puddle,puddle and microscope,0,7785003,1995922,yes,0,0,0,0,0,0,1.361093092,-1,1,1,0.5380018756807323,0.15230121539262784,125B,125
111,compass and swan,compass,swan,-28.9921875,-28.55078125,step30000-tokens125B,0.3914059390883862,-0.44140625,compass and swan,swan and compass,0,8062871,6606003,yes,0,-1,0,0,0,0,0.1992909155,-1,-1,-1,0.3708152793305254,-0.5287208479114315,125B,125
112,bonsai and cathedral,bonsai,cathedral,-32.47711181640625,-30.76385498046875,step30000-tokens125B,0.15274176619131516,-1.7132568359375,bonsai and cathedral,cathedral and bonsai,0,1815798,13471166,yes,0,1,0,-1,0,0,-2.004026509,1,1,1,0.5395465675635667,0.15851737045890035,125B,125
113,honeycomb and violin,honeycomb,violin,-31.064453125,-29.3291015625,step30000-tokens125B,0.14990433547664073,-1.7353515625,honeycomb and violin,violin and honeycomb,0,1932161,7817934,yes,0,0,-1,0,0,0,-1.39778126,0,0,0,0.37378558748909785,-0.5160104869203551,125B,125
114,sailboat and stadium,sailboat,stadium,-30.78515625,-30.78515625,step30000-tokens125B,0.5,0,sailboat and stadium,stadium and sailboat,0,1395717,34697787,yes,0,0,0,0,0,0,-3.213267648,1,2,1,0.46805498281733343,-0.1279543591708569,125B,125
115,acorns and skyscrapers,acorns,skyscrapers,-32.20391845703125,-32.79076385498047,step30000-tokens125B,0.6426410066013959,0.58684539794921875,acorns and skyscrapers,skyscrapers and acorns,0,1180119,1758558,yes,0,1,0,0,0,0,-0.3988788742,1,1,1,0.6354078739692435,0.5554878480782884,125B,125
116,bell and trellis,bell,trellis,-26.884979248046875,-27.3551025390625,step30000-tokens125B,0.615412937305937,0.470123291015625,bell and trellis,trellis and bell,0,35137586,1261653,yes,0,0,1,0,0,0,3.326848618,1,1,1,0.7395525882810347,1.0436444265019114,125B,125
117,inkwell and kite,inkwell,kite,-31.39453125,-31.029296875,step30000-tokens125B,0.40969306452875043,-0.365234375,inkwell and kite,kite and inkwell,0,174191,4339660,yes,0,0,-1,0,0,0,-3.215398885,-1,0,0,0.30493705837289425,-0.8238970156358951,125B,125
118,foxglove and trombone,foxglove,trombone,-34.96484375,-37.7904052734375,step30000-tokens125B,0.9440415919704742,2.8255615234375,foxglove and trombone,trombone and foxglove,0,216536,1431092,yes,0,0,-1,0,0,0,-1.888436253,0,1,1,0.4033314040851072,-0.3916032768872064,125B,125
119,carousel and quill,carousel,quill,-30.06640625,-33.7421875,step30000-tokens125B,0.9752961303267709,3.67578125,carousel and quill,quill and carousel,0,3529054,1376012,yes,0,0,1,0,0,0,0.941840386,-2,0,0,0.5537956900882893,0.2160188871735107,125B,125
120,lighthouse and onion,lighthouse,onion,-27.828125,-29.49609375,step30000-tokens125B,0.8413048148640399,1.66796875,lighthouse and onion,onion and lighthouse,0,6309314,19984482,yes,0,-1,-1,0,0,0,-1.152929118,0,1,1,0.359488077822755,-0.5775867216312712,125B,125
121,cactus and chessboard,cactus,chessboard,-30.6943359375,-31.29315185546875,step30000-tokens125B,0.6453853602195034,0.59881591796875,cactus and chessboard,chessboard and cactus,0,3875670,482471,yes,0,0,0,0,1,0,2.083553015,0,-1,-1,0.5131064020567846,0.05243762058559276,125B,125
122,gallery and raindrop,gallery,raindrop,-32.814453125,-32.0791015625,step30000-tokens125B,0.3240214642295244,-0.7353515625,gallery and raindrop,raindrop and gallery,0,47192034,300207,yes,0,0,0,0,0,0,5.057508149,-1,-2,-1,0.5816477613097263,0.32954128942895256,125B,125
123,cricket and plow,cricket,plow,-33.10546875,-32.5078125,step30000-tokens125B,0.35488008970813173,-0.59765625,cricket and plow,plow and cricket,0,22371439,2091711,yes,0,1,0,-1,0,0,2.369802709,-1,-1,-1,0.47378718627090877,-0.10494747298827634,125B,125
124,gingerbread and fresco,gingerbread,fresco,-32.234375,-29.626953125,step30000-tokens125B,0.0686622858604984,-2.607421875,gingerbread and fresco,fresco and gingerbread,0,2680755,1898238,yes,0,0,1,0,0,0,0.3451723838,-1,1,1,0.6186386245432928,0.48377387933797256,125B,125
125,cello and sunflower,cello,sunflower,-33.662109375,-28.568359375,step30000-tokens125B,0.006097562192575308,-5.09375,cello and sunflower,sunflower and cello,0,3201808,4859179,yes,0,0,0,0,0,0,-0.4171538433,1,0,0,0.5346079781668849,0.13865361909333598,125B,125
126,archway and quilt,archway,quilt,-31.306640625,-29.537109375,step30000-tokens125B,0.1456006322603437,-1.76953125,archway and quilt,quilt and archway,0,697748,11191695,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.40905744318660225,-0.3678632220190442,125B,125
127,compass and haystack,compass,haystack,-28.30859375,-26.79296875,step30000-tokens125B,0.18010666408646395,-1.515625,compass and haystack,haystack and compass,0,8062871,777871,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.5138878138711385,0.055565547763547996,125B,125
128,beacon and millipede,beacon,millipede,-31.3052978515625,-33.515625,step30000-tokens125B,0.9011730665416411,2.2103271484375,beacon and millipede,millipede and beacon,0,6961993,123796,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.5305650404604544,0.12241279500668178,125B,125
129,parchment and windmill,parchment,windmill,-30.94921875,-30.109375,step30000-tokens125B,0.3015676930738543,-0.83984375,parchment and windmill,windmill and parchment,0,4503266,1674006,yes,0,0,0,0,0,0,0.989583355,0,-1,-1,0.4850515353807142,-0.05981168314673041,125B,125
130,candlestick and meadow,candlestick,meadow,-29.98876953125,-31.251953125,step30000-tokens125B,0.7795736588597555,1.26318359375,candlestick and meadow,meadow and candlestick,0,1123593,4852235,yes,0,1,0,0,0,0,-1.462907837,-1,1,1,0.5398265144325476,0.15964425745012975,125B,125
0,kiwis and wolverines,kiwis,wolverines,-29.13006591796875,-29.94012451171875,step40000-tokens167B,0.6921219901341894,0.81005859375,kiwis and wolverines,wolverines and kiwis,0,1308423,1749798,no,0,0,0,-1,-1,0,-0.2906777575,1,-1,-1,0.4267182851400678,-0.2952532031401963,167B,167
1,kiwis and narwhals,kiwis,narwhals,-29.8067626953125,-30.702796936035156,step40000-tokens167B,0.7101338565946183,0.89603424072265625,kiwis and narwhals,narwhals and kiwis,0,1308423,86641,no,0,1,0,-1,-1,0,2.71480473,0,-1,-1,0.5145713912968594,0.058302074279009575,167B,167
2,kiwis and ocelots,kiwis,ocelots,-31.26702880859375,-30.448928833007813,step40000-tokens167B,0.3061671311195464,-0.8180999755859375,kiwis and ocelots,ocelots and kiwis,0,1308423,84729,no,0,0,0,-1,0,0,2.737119946,0,-1,-1,0.4575999316064041,-0.17000857211651807,167B,167
3,ibex and kiwis,ibex,kiwis,-32.2939453125,-32.701171875,step40000-tokens167B,0.6004226744925697,0.4072265625,ibex and kiwis,kiwis and ibex,0,405760,1308423,no,0,0,0,1,0,0,-1.170816022,0,1,0,0.4969075001181056,-0.01237015726610144,167B,167
